crsp_portno,cik,accession,tsr_filingdate_first,tsr_reportdate_first,tsr_score,phrase_hits,anchor_hits,ncsr_html,filing_dir,evidence_snippet
1052395,1120543,0001104659-25-020192,2025-03-04,2024-12-31,9593,ML_PROBA=0.959271,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001120543/2024-12-31/000110465925020192/tm251686d1_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001120543/2024-12-31/000110465925020192,"IESNETSECTORMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D BG:HOLDING BAILLIE GIFFORD CHINA EQUITIES FUND CLASS K | BGCDX ANNUAL SHAREHOLDER REPORT | DECEMBER 31, 2024 THE ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT BAILLIE GIFFORD CHINA EQUITIES FUND (THE ""FUND"") FOR THE PERIOD OF JANUA"
1052402,1077452,0001193125-24-272025,2024-12-06,2024-09-30,9568,ML_PROBA=0.956791,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001077452/2024-09-30/000119312524272025/d881481dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001077452/2024-09-30/000119312524272025,"REPORT TRANSMITTED TO SHAREHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940 IS AS FOLLOWS: PIONEER STRATEGIC INCOME FUND CLASS A / PSRAX ANNUAL SHAREHOLDER REPORT | SEPTEMBER 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT PIONEER STRATEGIC INCOME FUND (“FUND”) FOR THE PERIOD OF OCTOBER 1, 20"
1052426,1547011,0000898430-25-000104,2025-01-07,2024-10-31,8076,ML_PROBA=0.807628,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001547011/2024-10-31/000089843025000104/8dd236039f19158.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001547011/2024-10-31/000089843025000104,"ITEM 1 - REPORTS TO STOCKHOLDERS ANNUAL SHAREHOLDER REPORT AMERICAN FUNDS ® COLLEGE 2042 FUND CLASS 529-A | CABAX FOR THE PERIOD ENDED OCTOBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOU"
1052430,1342947,0001213900-25-001221,2025-01-06,2024-10-31,9500,ML_PROBA=0.949959,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001342947/2024-10-31/000121390025001221/ea0223226-09_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001342947/2024-10-31/000121390025001221,"ORMATION HOUSEHOLDING TO REDUCE EXPENSE, THE FUND MAY MAIL ONLY ONE COPY OF THE PROSPECTUS, STATEMENT OF ADDITIONAL INFORMATION AND EACH ANNUAL AND SEMI-ANNUAL TAILORED SHAREHOLDER REPORT TO THOSE ADDRESSES SHARED BY TWO OR MORE ACCOUNTS. IF YOU WISH TO RECEIVE INDIVIDUAL COPIES OF THESE DOCUMENTS, PLEASE CONTACT 1-800-625-5759. THE SELECTION EF"
1052437,1032423,0001398344-25-003195,2025-02-21,2024-12-31,9664,ML_PROBA=0.966422,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001032423/2024-12-31/000139834425003195/fp0091722-37_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001032423/2024-12-31/000139834425003195,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) ANNUAL SHAREHOLDER REPORT DECEMBER 31, 2024 DIAMOND HILL SMALL CAP FUND INVESTOR - DHSCX THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT DIAMOND HILL SMALL CAP FUND"
1052438,1027596,0001133228-24-008834,2024-09-06,2024-06-30,9792,ML_PROBA=0.979231,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001027596/2024-06-30/000113322824008834/da-efp8839_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001027596/2024-06-30/000113322824008834,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) DAVIDSON MULTI-CAP EQUITY FUND CLASS A | DFMAX ANNUAL SHAREHOLDER REPORT | JUNE 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE DAVIDSON MULTI-CAP EQUITY FUND FOR THE PERIOD OF JULY 1, 2023, TO JUNE"
1052440,1314414,0001580642-24-005248,2024-09-05,2024-06-30,9822,ML_PROBA=0.982180,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001314414/2024-06-30/000158064224005248/donoghue_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001314414/2024-06-30/000158064224005248,"UNDCLASSICTIMEMBER 2024-06-30 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D NLFT:HOLDING DONOGHUE FORLINES DIVIDEND FUND CLASS A ( PWDAX ) ANNUAL SHAREHOLDER REPORT - JUNE 30, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT DONOGHUE FORLINES DIVIDEND FUND FOR THE PERIOD OF JULY 1, 202"
1052453,1556505,0001580642-23-004723,2023-09-06,2023-06-30,8750,ML_PROBA=0.874952,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001556505/2023-06-30/000158064223004723/quantified_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001556505/2023-06-30/000158064223004723,"OSP500ETFCTIMEMBER 2024-06-30 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D APT:HOLDING DYNAMIC ALPHA MACRO FUND - INSTITUTIONAL ( DYMIX ) ANNUAL SHAREHOLDER REPORT - JUNE 30, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT DYNAMIC ALPHA MACRO FUND FOR THE PERIOD OF JULY 31, 2023 TO J"
1052468,225322,0000225322-24-000268,2024-07-23,2024-05-31,9750,ML_PROBA=0.975013,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000225322/2024-05-31/000022532224000268/filing7636.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000225322/2024-05-31/000022532224000268,"ITEM 1. REPORTS TO STOCKHOLDERS ANNUAL SHAREHOLDER REPORT | AS OF MAY 31, 2024 THIS REPORT DESCRIBES CHANGES TO THE FUND THAT OCCURRED DURING THE REPORTING PERIOD. FIDELITY® CLIMATE ACTION FUND FIDELITY ADVISOR® CLIMA"
1052621,1437249,0001580642-24-004317,2024-08-07,2024-05-31,9022,ML_PROBA=0.902229,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001437249/2024-05-31/000158064224004317/vat_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001437249/2024-05-31/000158064224004317,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) BFS EQUITY FUND INSTITUTIONAL CLASS ( BFSIX ) ANNUAL SHAREHOLDER REPORT - MAY 31, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT BFS EQUITY FUND FOR THE PERIOD OF JUNE 1, 2023 TO MAY 31, 2024"
1052653,1175813,0001398344-24-022682,2024-12-04,2024-09-30,9776,ML_PROBA=0.977648,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001175813/2024-09-30/000139834424022682/fp0090563-2_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001175813/2024-09-30/000139834424022682,"ERYINCCTIMEMBER 2024-09-30 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D CF:HOLDING CONESTOGA SMALL CAP FUND INSTITUTIONAL CLASS ( CCALX ) ANNUAL SHAREHOLDER REPORT - SEPTEMBER 30, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT CONESTOGA SMALL CAP FUND (THE ""FUND"") FOR THE PERIOD OF"
1052654,844779,0001193125-24-195537,2024-08-07,2024-05-31,9445,ML_PROBA=0.944537,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000844779/2024-05-31/000119312524195537/d849979dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000844779/2024-05-31/000119312524195537,"TS TO STOCKHOLDERS (A) THE REPORTS TO SHAREHOLDERS ARE ATTACHED HEREWITH (B) NOT APPLICABLE BLACKROCK ADVANTAGE INTERNATIONAL FUND INSTITUTIONAL SHARES | BROIX ANNUAL SHAREHOLDER REPORT - MAY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT BLACKROCK ADVANTAGE INTERNATIONAL FUND (THE “FUND”) FOR THE PERIOD OF JUNE 1"
1052658,1593547,0001398344-24-018615,2024-10-07,2024-07-31,9647,ML_PROBA=0.964698,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001593547/2024-07-31/000139834424018615/fp0090171-2_ncsrixbrl.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001593547/2024-07-31/000139834424018615,"ARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D ADIC:HOLDING THE ADVISORS' INNER CIRCLE FUND III KBI GLOBAL INVESTORS AQUARIUS FUND INSTITUTIONAL SHARES - KBIWX ANNUAL SHAREHOLDER REPORT - JULY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT INSTITUTIONAL SHARES OF THE KBI GLOBAL INVESTORS AQUARIUS FUND (THE ""FUND"")"
1052667,1511699,0001133228-24-007494,2024-08-07,2024-05-31,9739,ML_PROBA=0.973933,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001511699/2024-05-31/000113322824007494/rf-efp8611_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001511699/2024-05-31/000113322824007494,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) REINHART MIDCAP PMV FUND INVESTOR CLASS | RPMMX ANNUAL SHAREHOLDER REPORT | MAY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE REINHART MIDCAP PMV FUND FOR THE PERIOD OF JUNE 1, 2023, TO MAY 31, 2024"
1052668,1511699,0001133228-24-007494,2024-08-07,2024-05-31,9739,ML_PROBA=0.973933,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001511699/2024-05-31/000113322824007494/rf-efp8611_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001511699/2024-05-31/000113322824007494,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) REINHART MIDCAP PMV FUND INVESTOR CLASS | RPMMX ANNUAL SHAREHOLDER REPORT | MAY 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE REINHART MIDCAP PMV FUND FOR THE PERIOD OF JUNE 1, 2023, TO MAY 31, 2024"
1052669,906352,0001104659-25-000337,2025-01-02,2024-10-31,9830,ML_PROBA=0.982969,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000906352/2024-10-31/000110465925000337/tm2428988d1_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000906352/2024-10-31/000110465925000337,"GLE GLOBAL FUND OCTOBER 31, 2024 ANNUAL SHAREHOLDER REPORT CLASS A | SGENX FIRST EAGLE INVESTMENTS FOR MORE INFORMATION, PLEASE SCAN THE QR CODE TO NAVIGATE TO TAILORED SHAREHOLDER REPORTS AND FINANCIAL STATEMENTS AND OTHER INFORMATION. IF YOU WISH TO VIEW ADDITIONAL INFORMATION ABOUT THE FUND, INCLUDING BUT NOT LIMITED TO FINANCIAL STATEMENTS,"
1052693,1342947,0001213900-25-001221,2025-01-06,2024-10-31,9500,ML_PROBA=0.949959,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001342947/2024-10-31/000121390025001221/ea0223226-09_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001342947/2024-10-31/000121390025001221,"ORMATION HOUSEHOLDING TO REDUCE EXPENSE, THE FUND MAY MAIL ONLY ONE COPY OF THE PROSPECTUS, STATEMENT OF ADDITIONAL INFORMATION AND EACH ANNUAL AND SEMI-ANNUAL TAILORED SHAREHOLDER REPORT TO THOSE ADDRESSES SHARED BY TWO OR MORE ACCOUNTS. IF YOU WISH TO RECEIVE INDIVIDUAL COPIES OF THESE DOCUMENTS, PLEASE CONTACT 1-800-625-5759. THE SELECTION EF"
1052700,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052707,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052708,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052709,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052710,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052711,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052712,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052713,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052714,1177017,0001193125-24-192711,2024-08-02,2024-05-31,9606,ML_PROBA=0.960633,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711/d813790dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001177017/2024-05-31/000119312524192711,"ITEM 1. REPORTS TO SHAREHOLDERS (A) REPORT PURSUANT TO RULE 30E-1 ANNUAL SHAREHOLDER REPORT MAY 31, 2024 RETIREMENT BLEND 2025 FUND INVESTOR CLASS (TBLVX) THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RETIREMENT BLEND 2025 FUND ("
1052719,933691,0001387131-25-000028,2025-03-04,2024-12-31,9490,ML_PROBA=0.948984,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028/jnlst-ncsr_part1of3.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000933691/2024-12-31/000138713125000028,
1052723,34273,0001193125-24-268951,2024-12-02,2024-09-30,8733,ML_PROBA=0.873269,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000034273/2024-09-30/000119312524268951/d915669dncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000034273/2024-09-30/000119312524268951,"EPORT TRANSMITTED TO SHAREHOLDERS PURSUANT TO RULE 30E-1 UNDER THE INVESTMENT COMPANY ACT OF 1940 IS AS FOLLOWS: VIRTUS KAR CAPITAL GROWTH FUND CLASS A / PSTAX ANNUAL SHAREHOLDER REPORT | SEPTEMBER 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE VIRTUS KAR CAPITAL GROWTH FUND (“FUND”) FOR THE PERIOD OF OCTOBER"
1052737,810695,0001580642-25-001637,2025-03-11,2024-12-31,9865,ML_PROBA=0.986476,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000810695/2024-12-31/000158064225001637/rational-ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000810695/2024-12-31/000158064225001637,"500ETFTRUSTCTIMEMBER 2024-12-31 ISO4217:USD XBRLI:SHARES ISO4217:USD XBRLI:SHARES XBRLI:PURE UTR:D MFVIT:HOLDING RATIONAL DYNAMIC BRANDS FUND CLASS A ( HSUAX ) ANNUAL SHAREHOLDER REPORT - DECEMBER 31, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT RATIONAL DYNAMIC BRANDS FUND FOR THE PERIOD OF JANUARY 1,"
1052773,1330967,0001145549-25-041471,2025-06-25,2025-04-30,9329,ML_PROBA=0.932948,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001330967/2025-04-30/000114554925041471/8ddb0311a759ed8.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001330967/2025-04-30/000114554925041471,"ITEM 1. REPORTS TO STOCKHOLDERS. ITEM 1(A): MFS ® LIFETIME ® 2025 FUND CLASS A-LTTAX ANNUAL SHAREHOLDER REPORT THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT MFS LIFETIME 2025 FUND FOR THE PERIOD OF MAY 1, 2024 TO APRIL 30, 2025. YOU CAN FIND ADDITI"
1052778,1650149,0001133228-24-010167,2024-11-08,2024-08-31,9612,ML_PROBA=0.961175,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001650149/2024-08-31/000113322824010167/pace-efp10438_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001650149/2024-08-31/000113322824010167,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) PANAGRAM AAA CLO ETF CLOX (PRINCIPAL U.S. LISTING EXCHANGE: NYSE ARCA, INC.) NYSEARCA ANNUAL SHAREHOLDER REPORT | AUGUST 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE PANAGRAM AAA CLO ETF FOR THE PERIOD OF SEPTEMBER 1, 2023, TO AUGUST 3"
1052802,1545440,0001580642-24-004212,2024-08-06,2024-05-31,9524,ML_PROBA=0.952401,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001545440/2024-05-31/000158064224004212/umt_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001545440/2024-05-31/000158064224004212,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) KEMPNER MULTI-CAP DEEP VALUE FUND INVESTOR CLASS ( FAKDX ) ANNUAL SHAREHOLDER REPORT - MAY 31, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT KEMPNER MULTI-CAP DEEP VALUE FUND FOR THE PERIOD OF JUNE 1, 20"
1052803,1545440,0001580642-24-004212,2024-08-06,2024-05-31,9524,ML_PROBA=0.952401,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001545440/2024-05-31/000158064224004212/umt_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001545440/2024-05-31/000158064224004212,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) KEMPNER MULTI-CAP DEEP VALUE FUND INVESTOR CLASS ( FAKDX ) ANNUAL SHAREHOLDER REPORT - MAY 31, 2024 FUND OVERVIEW THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT KEMPNER MULTI-CAP DEEP VALUE FUND FOR THE PERIOD OF JUNE 1, 20"
1052810,22370,0000898430-24-001700,2024-12-27,2024-10-31,9294,ML_PROBA=0.929405,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000022370/2024-10-31/000089843024001700/8dd269eefb48623.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000022370/2024-10-31/000089843024001700,"ED VALUE INTERNATIONAL FUND JOHN HANCOCK EMERGING MARKETS EQUITY FUND JOHN HANCOCK SEAPORT LONG/SHORT FUND JOHN HANCOCK SEAPORT LONG/SHORT FUND CLASS A / JSFBX ANNUAL SHAREHOLDER REPORT | OCTOBER 31, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE JOHN HANCOCK SEAPORT LONG/SHORT FUND (THE FUND) FOR THE PERIOD OF NO"
1052860,1548609,0001133228-24-008888,2024-09-06,2024-06-30,9683,ML_PROBA=0.968250,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001548609/2024-06-30/000113322824008888/baf-efp9328_ncsr.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0001548609/2024-06-30/000113322824008888,"ITEM 1. REPORTS TO STOCKHOLDERS. (A) BROWN ADVISORY GROWTH EQUITY FUND INSTITUTIONAL SHARES | BAFGX ANNUAL SHAREHOLDER REPORT | JUNE 30, 2024 THIS ANNUAL SHAREHOLDER REPORT CONTAINS IMPORTANT INFORMATION ABOUT THE BROWN ADVISORY GROWTH EQUITY FUND (THE “FUND”) FOR THE PERIOD OF JULY 1"
1052862,836487,0001104659-25-068591,2025-07-17,2024-12-31,9579,ML_PROBA=0.957928,THRESHOLD=0.50,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000836487/2024-12-31/000110465925068591/tm2521106d1_ncsra.htm,/content/drive/MyDrive/TSR Project/NCSR Reports/raw_files/CIK0000836487/2024-12-31/000110465925068591,
